id,message,from_id,year,month,day,hour,minute,second,reply,Huara_barrier,category,status
419991,للي رايح عجبه,5198203924,2023,3,12,6,53,56,,0,question,-1
419992,"لو سمحتو الحداد شامل البنوك يا ريت اللي بعرف يفيدني للضرورة 
ومشكورين سلف",5589813802,2023,3,12,6,54,0,,0,question,-1
419993,عجبع,5198203924,2023,3,12,6,54,0,,0,question,-1
419994,"لتذكير …

اغلاق حاجز قلنديا

يوم الاثنين ١٣٣٢٠٢٣ من الساعه 20Happyfacesmiley0 حتى الساعه 0600 من اجل تجهيز الشوارع المحيطة بالحاجز لدخول المصلين في شهر رمضان المبارك",1765380048,2023,3,12,6,54,13,,0,question,-1
419997,حوارة ازمة,5319094140,2023,3,12,6,54,45,,1,question,-1
420002,السلام عليكم حاجز صرة فاتح ,2070625840,2023,3,12,6,56,12,فاتح,0,answered,1
420004,"صباح الخير 
كيف الطريق من رام الله لطولكرم ",1415185099,2023,3,12,6,56,38,سالكة ولا اشي,0,answered,1
420005,حاجز حواره للي طالع من نابلس ازمه,1827882971,2023,3,12,6,56,44,,1,question,-1
420008,"صباح الخير 
كيف الطريق ل نابلس ",834387162,2023,3,12,6,57,51,سالكة,0,answered,1
420009,زعترة سالك,5319094140,2023,3,12,6,57,52,,0,question,-1
420010,ازمه للي طالع من نابلس على حاجز حواره,1827882971,2023,3,12,6,57,57,,1,question,-1
420011,جبع ازمه,5198203924,2023,3,12,6,58,9,,0,question,-1
420013,حواره سالك بالاتجاهين بس ازمه طويله للي طالع,5678434958,2023,3,12,6,58,33,,1,question,-1
420014,كيف دير شرف للخارجين من نابلس ,5510661623,2023,3,12,6,58,47,ازمة,0,answered,1
420015,جبع ازمه  للي رايح على حزما,5198203924,2023,3,12,6,58,53,ولك طيب طيب  فهمنا,0,answered,0
420016,hollowredcircle طريق يتسهار سالكة بالاتجاهين,946490964,2023,3,12,6,58,57,,0,question,-1
420018,شو وضع بيت فوريك,5678434958,2023,3,12,6,59,9,,0,question,-1
420021,نابلس اضراب ,5064609422,2023,3,12,6,59,17,,0,question,-1
420022,صرة سالك بدون تواجد للجيش,5884337440,2023,3,12,6,59,17,اكيد ,0,answered,0
420024,من طول كرم لنابلس كيف,5212128451,2023,3,12,6,59,26,,0,question,-1
420025,حداد,1458713181,2023,3,12,6,59,32,,0,question,-1
420027,حاجز حواره ازمه جدا,1827882971,2023,3,12,6,59,51,,1,question,-1
420030,وضع طول كرم لنابلس,5212128451,2023,3,12,7,0,18,,0,question,-1
420031,فقط ازمه على حواره مافي حاجز,1827882971,2023,3,12,7,0,18,,1,question,-1
420032,طريق واد كانا شباب ,5686377666,2023,3,12,7,0,23,,0,question,-1
420034,منزلين خبر طوق امني,5707001571,2023,3,12,7,0,53,,0,question,-1
420035,ولا فش منه,5707001571,2023,3,12,7,0,56,لت خلص بطل في,0,answered,0
420036,هي صرة ضلكو اسءلو عن صرة سالكة بالاتجاهين,946490964,2023,3,12,7,1,1,,0,question,-1
420037,ازمة عند حارس بس ماشي السير,5008359233,2023,3,12,7,1,4,,0,question,-1
420039,شو وضع صرة ,5193119934,2023,3,12,7,1,11,سالك,0,answered,1
420041,سالكة ع الجهتين,2076284790,2023,3,12,7,1,33,,0,question,-1
420042,يخلف عليكم ي عمي,5707001571,2023,3,12,7,1,41,,0,question,-1
420043,اه,5884337440,2023,3,12,7,1,49,,0,question,-1
420045,المربعة سالكة,1323201970,2023,3,12,7,2,1,,0,question,-1
420046,hollowredcircle مفرق جيت سالك جميع الاتجاهات,946490964,2023,3,12,7,3,2,,0,question,-1
420047,hollowredcircle طريق جيت طولكرم سالكة بالاتجاهين,946490964,2023,3,12,7,3,15,,0,question,-1
420048,حاجز حواره,5468668806,2023,3,12,7,3,23,مالو,1,answered,0
420049,الازمه من شارع القدس لحاجز حواره لدوار ييتسهار,1827882971,2023,3,12,7,3,24,,1,question,-1
420050,hollowredcircle مفرق الطنيب سالك,946490964,2023,3,12,7,3,24,,0,question,-1
420052,طريق شافي شمرون سالك لى جنين,1320169233,2023,3,12,7,3,45,تبع معي,0,answered,0
420053,سالك,5468668806,2023,3,12,7,4,3,ازمة للي طالع وسالك للي داخل,0,answered,1
420054,دير شرف للي طالع كيف,1451520826,2023,3,12,7,4,7,دقيقة بس,0,answered,0
420058,سيارة شرطه في عيون الحراميه,5669600080,2023,3,12,7,5,19,,0,question,-1
420062,بيت فوريك سالك حاليا فش اشي عليه,5678434958,2023,3,12,7,7,18,,0,question,-1
420064,سالك ديرشرف,5476463533,2023,3,12,7,8,43,,0,question,-1
420065,من نابلس لحواره سالك,5476463533,2023,3,12,7,8,53,,1,question,-1
420066,دير شرف سالك,5054798925,2023,3,12,7,9,15,اه,0,answered,0
420068,hollowredcircle حاجز شافي شمرون حاليا سالك ما في اشي,946490964,2023,3,12,7,9,42,,0,question,-1
420070,دوار ييتسهار سالك,1827882971,2023,3,12,7,9,50,,0,question,-1
420073,حاجز حواره ازمة,5476463533,2023,3,12,7,10,4,,1,question,-1
420074,دير شرف سالك,5884337440,2023,3,12,7,10,7,سءال ولا معلومة,0,answered,0
420075,سالك ديرشرف,5476463533,2023,3,12,7,10,15,سالكة من الجهتين ,0,answered,1
420077,صرة سالك ,5545082249,2023,3,12,7,10,25,سالك,0,answered,1
420078,معلومه,5884337440,2023,3,12,7,10,29,,0,question,-1
420079,شو وضع حاجز صره,5664763159,2023,3,12,7,10,32,سالكة,0,answered,1
420083,ازمه من الوجبه السريعه لدوار عينبوس,1827882971,2023,3,12,7,11,34,,0,question,-1
420084,شباب صره كيف وضعها للي رايح لرام الله,1084653728,2023,3,12,7,13,21,,0,question,-1
420086,صرة فتح,5326219122,2023,3,12,7,13,51,,0,question,-1
420088,سنجل ازمة خانقة,5319094140,2023,3,12,7,14,10,ليش في شي,0,answered,0
420090,حوارة سالك للاتجاهين,1930737588,2023,3,12,7,14,26,,1,question,-1
420091,ازمة خفيفة للي خارج من نابلس,1930737588,2023,3,12,7,14,35,,0,question,-1
420095,بيت ايل ازمه للي داخل على رام الله,5725973856,2023,3,12,7,15,49,,0,question,-1
420096,عناب سالك تمام,1312264512,2023,3,12,7,15,51,,0,question,-1
420097,دوار عينبوس ازمه,1827882971,2023,3,12,7,15,54,,0,question,-1
420099,بعد دوار عينبوس سالك لدوار بيتا,1827882971,2023,3,12,7,17,34,,0,question,-1
420100,hollowredcircle حومش سالكة للاحتياط,946490964,2023,3,12,7,17,39,,0,question,-1
420101,شو وضع صرة,1935374530,2023,3,12,7,18,18,,0,question,-1
420103,صرة فتح,5326219122,2023,3,12,7,18,59,,0,question,-1
420104,اكيد ,1935374530,2023,3,12,7,19,22,فاتح,0,answered,1
420107,حوارة,6027789935,2023,3,12,7,20,13,,1,question,-1
420108,ازمه,6027789935,2023,3,12,7,20,14,,0,question,-1
420109,طريق نابلس قلقيلية كيف,1280978124,2023,3,12,7,20,31,سالكة,0,answered,1
420111,كيف طريق واد النار بيت لحم,5699866106,2023,3,12,7,23,14,,0,question,-1
420112,في شرطه ع زعتره فحص ولا كيف,6271643613,2023,3,12,7,23,22,لغاية اللحظة لا,0,answered,0
420113,"صرة غامقة 
قصدي فاتحة shushingfaceshushingfaceshushingface",1765380048,2023,3,12,7,23,22,شو مفطر خفان دمك,0,answered,0
420114,كيف وضع حواره,5842948254,2023,3,12,7,23,48,الي داخل سالكة والي خارج ازمة خفيفة,1,answered,1
420117,بدي رقم كراجات نابلس جنين,5962918374,2023,3,12,7,24,49,مثبت بالاعلى,0,answered,0
420119,policecarlightزعتره كثافه سير وشرطه,1827882971,2023,3,12,7,26,7,,0,question,-1
420122,دوار قدوميم سيارة شرطة,5912318119,2023,3,12,7,27,22,,0,question,-1
420123,كيف وضع طريق رام الله نابلس,2104923644,2023,3,12,7,28,8,,0,question,-1
420125,كيف طريق رام الله نابلس ,5269846343,2023,3,12,7,29,51,,0,question,-1
420126,كيف وضع صرة,2031450617,2023,3,12,7,30,5,,0,question,-1
420127,شوية ازمة الي مازل من يتسهار لكن ماشية,1765380048,2023,3,12,7,30,15,,0,question,-1
420128,كيف وضع صره يا اخوان,5531090295,2023,3,12,7,30,33,سالك,0,answered,1
420130,دير شرف كيف,5579018429,2023,3,12,7,31,48,,0,question,-1
420131,نابلس نفسها مسكره ولا شو ,1666992823,2023,3,12,7,32,2,لسا مش مبين,0,answered,0
420132,كيف ال 17 شباب,6246498600,2023,3,12,7,32,19,,0,question,-1
420134,مسكره,5622016414,2023,3,12,7,32,23,,0,question,-1
420135,الجامعه رح تسكر برضه,5714897334,2023,3,12,7,32,38,لا فاتحة,0,answered,1
420136,لسا,5579018429,2023,3,12,7,32,44,,0,question,-1
420137,مش مبين,5579018429,2023,3,12,7,32,47,,0,question,-1
420138,ولا حدا عارف,5579018429,2023,3,12,7,32,51,,0,question,-1
420142,ازمة دوار عينبوس,1765380048,2023,3,12,7,33,30,,0,question,-1
420143,كيف وضع صرة,2038205107,2023,3,12,7,34,38,سالكة,0,answered,1
420147,صره سالك يجماعة,5125560336,2023,3,12,7,35,29,,0,question,-1
420150,حومش,5368558867,2023,3,12,7,35,43,,0,question,-1
420151,تفتيش,5368558867,2023,3,12,7,35,48,,0,question,-1
420152,من اشارات DCO الى بيت ايل ازمة خانقة,5319094140,2023,3,12,7,35,56,في شي,0,answered,0
420157,شباب,5915293528,2023,3,12,7,36,58,,0,question,-1
420158,"تشديد على  دوار قدوميم شرطة للمتجهين ءلى قلقيلية 


حاجز صرة سالك ونظيف",5912318119,2023,3,12,7,37,1,,0,question,-1
420159,يتسهاى سالك,5915293528,2023,3,12,7,37,17,سالك,0,answered,1
420160,حومش الءءن,677983333,2023,3,12,7,37,19,,0,question,-1
420162,سيارة شرطة تويوتا مس مطبعة ع خط ارءيل مردا,1278989564,2023,3,12,7,37,41,,0,question,-1
420164,شكرا,5915293528,2023,3,12,7,38,9,,0,question,-1
420165,ازمة ماشية باتجاه دوار ارءيل,1278989564,2023,3,12,7,38,34,,0,question,-1
420166,شباب طريق دوار مخماس وبيت ايل في شرطه اشي,5116888441,2023,3,12,7,38,50,,0,question,-1
420167,شباب شو وضع الطريق نابلس رام الله ,5682548991,2023,3,12,7,40,3,سالكة,0,answered,1
420169,"صباح الخير
شو وضع طريق صرة",1291707629,2023,3,12,7,40,38,سالك الحاجز,0,answered,1
420170,حومش مستوطنين ولا بس حاجز اللي مرق يخبرنا,1780763421,2023,3,12,7,40,54,,0,question,-1
420171,السلام عليكم,5554931353,2023,3,12,7,40,56,,0,question,-1
420172,شو وضع دير شرف,1086298554,2023,3,12,7,40,59,سالكة,0,answered,1
420173,يسعد صباحكم,1780763421,2023,3,12,7,41,1,,0,question,-1
420175,شافي شمرون,1086298554,2023,3,12,7,41,2,سالك,0,answered,1
420176,في اضراب بنابلس صحيح,5554931353,2023,3,12,7,41,7,,0,question,-1
420177,hollowredcircleمن نابلس لعيون الحراميه سالكه تماما حركه سير ماشيه للجهتين,1827882971,2023,3,12,7,41,9,,0,question,-1
420181,شو وضع صرة,1991288574,2023,3,12,7,41,53,سالك,0,answered,1
420182,زعترة سالك,1765380048,2023,3,12,7,42,9,,0,question,-1
420185,بحكولي مسكرة,1991288574,2023,3,12,7,42,27,مين بحكيلك,0,answered,0
420187,طريق تل مربعه شو وضعها,5757033860,2023,3,12,7,42,48,,0,question,-1
420189,زعترة سالك بكل الاتجاهات ونظيف,5912318119,2023,3,12,7,42,57,,0,question,-1
420190,من الجامعة,1991288574,2023,3,12,7,42,57,,0,question,-1
420192,policecarlightاغلب طريق نابلس رام الله شرطه,1827882971,2023,3,12,7,43,5,,0,question,-1
420194,نابلس فاتحه,1735046290,2023,3,12,7,43,43,,0,question,-1
420195,ولا مسكره,1735046290,2023,3,12,7,43,46,,0,question,-1
420196,مسكره,5275902290,2023,3,12,7,44,9,,0,question,-1
420197,hollowredcircleبوابة عين يبرود فاتحه,1827882971,2023,3,12,7,44,26,,0,question,-1
420198,رمزونات حارس الي فوق والي تحت سالكات,1278989564,2023,3,12,7,44,46,,0,question,-1
420199,و وضع الطريق من نابلس لرام الله,5910250324,2023,3,12,7,44,58,سالكة,0,answered,1
420201,وشو وضع الطريق من رام الله للخيل,5910250324,2023,3,12,7,45,27,,0,question,-1
420202,حومش,5259104132,2023,3,12,7,45,33,,0,question,-1
420203,طريق يتسهار سالكه,6201684625,2023,3,12,7,45,45,سالكة,0,answered,1
420204,صرة شو وضعها,1702899135,2023,3,12,7,46,15,سالكة,0,answered,1
420205,كيف الطريق من نابلس ل رام الله,5673263647,2023,3,12,7,46,41,سالكة مع تواجد للشرطة باغلب الطريق,0,answered,1
420206,حومش مسكر,1086298554,2023,3,12,7,47,21,سالكه,0,answered,1
420210,نابلس السوق فاتح  ,5542989934,2023,3,12,7,48,10,لا طبعا,0,answered,0
420214,كيف الطريق من رام الله ل اريحا,5358326865,2023,3,12,7,49,19,سالكه حركه سير ماشيه,0,answered,1
420216,حاجز صرة فاتح,5319676973,2023,3,12,7,49,59,لهسه فاتح,0,answered,1
420220,اشارات بيت ايل حركه سير قويه وماشيه,1827882971,2023,3,12,7,50,37,,0,question,-1
420221,حاجز صره يجماعه,1029444606,2023,3,12,7,50,58,سااااالك,0,answered,1
420223,للخارج والداخل,5319676973,2023,3,12,7,51,33,,0,question,-1
420224,من نابلس ل جنين الكراج وضعو,5542989934,2023,3,12,7,51,33,,0,question,-1
420225,كيف dco,5207778787,2023,3,12,7,51,35,,0,question,-1
420227,جبع حاجز وقلنديا ازمه,5207778787,2023,3,12,7,51,56,,0,question,-1
420230,شو وضع حوارة,1931939314,2023,3,12,7,54,48,تمام    مافي شيء,1,answered,0
420232,واد قانا سالك مع حركة سير قوية للشاحنات,1278989564,2023,3,12,7,55,11,,0,question,-1
420233,ازمة ترمسعيا,1765380048,2023,3,12,7,55,29,,0,question,-1
420234,"سلام عليكم
بدي انزل على نابلس",5782710538,2023,3,12,7,57,10,,0,question,-1
420235,كيف الوضع في نابلس,5782710538,2023,3,12,7,57,19,,0,question,-1
420236,هل بقدر انزل,5782710538,2023,3,12,7,57,25,ممكن لاكن اغلب المحلات مسكره,0,answered,0
420237,من وين,5468668806,2023,3,12,7,57,29,عورتا,0,answered,0
420238,"كل الطرق سالكة بس شوية ازمة 
وجيش على المفارق",5125560336,2023,3,12,7,58,4,,0,question,-1
420240,كيف نابلس طيب فيها اشي مسكرة ,5782710538,2023,3,12,7,58,25,,0,question,-1
420241,سيارة شرطة ستروين نزلت باتجاه واد قانا,1278989564,2023,3,12,7,58,30,,0,question,-1
420244,خفيفه جدا,5732280409,2023,3,12,8,0,11,,0,question,-1
420245,رمزونات جينصافوط والفندق سالكات تماما,1278989564,2023,3,12,8,0,16,,0,question,-1
420246,نفق جبع لحزمه ازمه جدا,1827882971,2023,3,12,8,0,25,,0,question,-1
420247,hollowredcircleالي داخل والي طالع من جبع حاجز وازمه,1827882971,2023,3,12,8,1,14,,0,question,-1
420248,في خطر الي نازل على نابلس,5782710538,2023,3,12,8,1,31,لا صديقي الطريق سالكه,0,answered,1
420250,كيف طريق رام الله,5305434898,2023,3,12,8,4,23,حركه سير قويه وماشيه واغلب الطريق شرطه,0,answered,1
420252,شو وضع حومش,5007980913,2023,3,12,8,4,46,,0,question,-1
420254,نابلس المحلات فاتحة,5375515759,2023,3,12,8,5,6,لا,0,answered,0
420256,فاتحة,5375515759,2023,3,12,8,6,22,,0,question,-1
420257,من نفق جبع لحزمه ازمه جدا,1827882971,2023,3,12,8,6,25,,0,question,-1
420258,حومش يا اخوان شو وضعها,45572149,2023,3,12,8,7,19,لاخر تحديث سالكه,0,answered,1
420260,دير شرف للي طالع من نابلس كيف,5579018429,2023,3,12,8,8,38,,0,question,-1
420261,بيتين ,1651851967,2023,3,12,8,8,48,حركه سير طبيعيه,0,answered,0
420263,شو وضعها,1651851967,2023,3,12,8,8,53,,0,question,-1
420265,صرة اخر تحديث ,1813343059,2023,3,12,8,9,15,سالكة,0,answered,1
420270,حززززمه ازمه جدا,1827882971,2023,3,12,8,9,51,,0,question,-1
420271,بوابة عزون فاتحة وسالكة,1278989564,2023,3,12,8,10,27,,0,question,-1
420272,عتصيون ازمه للي داخل على الخليل,5198203924,2023,3,12,8,10,42,عالاشاره فقط,0,answered,0
420274,وضع زعترة,1114026287,2023,3,12,8,13,1,,0,question,-1
420275,حزمه,1827882971,2023,3,12,8,13,30,,0,question,-1
420276,حوارة سالكة,1878292846,2023,3,12,8,13,37,,1,question,-1
420277,للي طالع من حوارة ازمة,1878292846,2023,3,12,8,13,48,,1,question,-1
420278,باتجاه زعترة,1878292846,2023,3,12,8,14,3,,0,question,-1
420279,يتسهار سالك,5635379379,2023,3,12,8,14,14,,0,question,-1
420280,المربعة كيف,1410930942,2023,3,12,8,14,51,سالكه,0,answered,1
420281,"رمزونات قلقيلية سالكة
ومدخل قلقيلية سالك",1278989564,2023,3,12,8,15,39,,0,question,-1
420284,صره فاتحه,5757033860,2023,3,12,8,16,39,سالك,0,answered,1
420285,اه,5198203924,2023,3,12,8,17,6,,0,question,-1
420287,شباب شافي شامرون سالكة,5127523265,2023,3,12,8,18,18,سالكة,0,answered,1
420288,طريق نابلس قلقيلية سالكة,5309254430,2023,3,12,8,18,18,لحد الان اه انا عند كدوميم,0,answered,0
420293,شباب في اشي من زعترة ل بديا بحكو في مستوطين بكسرو سيارات,1426455669,2023,3,12,8,21,56,لا مافي اشي سالك,0,answered,1
420294,حد عندو علم اشي,1426455669,2023,3,12,8,22,0,,0,question,-1
420295,"حد معو رقم شوفير من نابلس ل جنين 
تكاسي ٧ركاب",5542989934,2023,3,12,8,22,34,ارقام المجمعات مثبته باعلا الصفحه,0,answered,0
420296,حومش سالكة,1086298554,2023,3,12,8,22,55,,0,question,-1
420299,زعترة سالك لا يوجد اشي,5538058446,2023,3,12,8,23,59,,0,question,-1
420300,صرة سالكة,1813343059,2023,3,12,8,24,8,,0,question,-1
420302,حواره نابلس كيف,1328740699,2023,3,12,8,24,29,,1,question,-1
420304,"كامل خط يتسهار سالك ونظيف 

دوار سلمان الفارسي سالك بكل الاتجاهات",5912318119,2023,3,12,8,25,0,,0,question,-1
420305,قوصين فاتحه ,1815471765,2023,3,12,8,27,55,,0,question,-1
420306,صره ,1815471765,2023,3,12,8,28,22,فانحه,0,answered,0
420308,طريق جبع حزما ازمة تتحرك ببطء للمتجه للقدس تعطل مركبة عند التقاء مسلكين بمسلك,1351577470,2023,3,12,8,29,25,,0,question,-1
420309,من زعتره باتجاه عقربا والعوجا حتى ءريحا سالك,1067759880,2023,3,12,8,29,31,,0,question,-1
420310,مخصوم حوارة شو وضعه,1597976841,2023,3,12,8,30,48,,1,question,-1
420311,وصرة,1597976841,2023,3,12,8,30,51,,0,question,-1
420312,حوارة سالك فش عليه جيش,724497786,2023,3,12,8,31,15,,1,question,-1
420313,شو وضع الطريق من نابلس ل عنبتا,1851944233,2023,3,12,8,32,3,,0,question,-1
420314,قلنديا جبع باتجاه الزعيم ءزمة شديدة عكامل الخط,5831833878,2023,3,12,8,32,41,,0,question,-1
420315,تفتيش دقيق على شافي شمرون,1086298554,2023,3,12,8,32,58,,0,question,-1
420316,العيزريه ازمه للشمال,1827882971,2023,3,12,8,33,2,,0,question,-1
420317,حاجز حوارة سالك ونظيف,5912318119,2023,3,12,8,34,59,,1,question,-1
420318,كيف طريق حومش,1716446611,2023,3,12,8,35,8,سالكة بس شافي شمرون تفتيش دقيق بكل السيارات اللي طالعة,0,answered,1
420319,دير شرف,1486394154,2023,3,12,8,35,24,فاتحة,0,answered,1
420320,فاتحه ولا مسكره,1486394154,2023,3,12,8,35,30,,0,question,-1
420322,فش حاجز,1486394154,2023,3,12,8,35,48,,0,question,-1
420324,يا اخوان من عشر دقايق على مفرق يتسهار في مستوطنين برموا حجار عالسيارات همه شكلهم ٣ صبيان صغار بس الحذر واجب واحنا نفذنا منهم وكانت سليمة ما اجت فينا الحجار,5328459093,2023,3,12,8,36,29,اخخخ لو انهم قراب ع جنين,0,answered,0
420326,حد يبلغنا شووضع صره ل الخارج,614769134,2023,3,12,8,36,51,توكل عالله سالكه,0,answered,1
420328,شباب طريق صرة كيف,5664217798,2023,3,12,8,38,5,فوق سءالك الجواب,0,answered,0
420329,المربعه فاتحة ولا مسكره حسب علمكم ,5143041606,2023,3,12,8,38,17,,0,question,-1
420331,شكرا الك,5664217798,2023,3,12,8,38,53,,0,question,-1
420333,صباح الخير شباب شو وضع طريق المربعة تل,5185984773,2023,3,12,8,40,0,,0,question,-1
420334,الكونتينر حركه سير قويه ماشيه,1827882971,2023,3,12,8,40,13,,0,question,-1
420335,كيف طريق من رام الله لنابلس,5678051274,2023,3,12,8,42,53,سالك,0,answered,1
420336,"صباح الخير 
مفترق جيت ل الفندق سالكه ",702726725,2023,3,12,8,44,20,سالك,0,answered,1
420337,حومش سالكة,2136047265,2023,3,12,8,45,4,,0,question,-1
420341,قال نابلس مسكرة,6191443933,2023,3,12,8,49,57,اه كلو,0,answered,0
420342,صرة سالك,1869088195,2023,3,12,8,50,14,سالكه,0,answered,1
420343,المحلات,6191443933,2023,3,12,8,50,20,,0,question,-1
420346,اه,6191443933,2023,3,12,8,51,5,,0,question,-1
420347,"صباح الخير للجميع 
انبارح في الليل قمت بمشاركة منشور للصحفي علي دار علي من صفحته ليكون الخبر من مصدر موثوق بعد ما تم الاستفسار عن طريق النبي صالح من احد الءعضاء  وكان تواجد للمستوطنين هناك فتم تقييدي عن النشر حتى صباح اليوم يا هل ترى هو نظام في التليجرام ولا انا قمت بخطء وانا مش عارف في حده من المشرفين يفهمني شو الي صار ولو على الخاص مش قادر اوصل لحده في جواب اذا ممكن",6184908102,2023,3,12,8,51,14,اخى الكريم  هون الءخبار عنا بس شو بنشوف بطريق لكى نكون ءكثر مصداقية بكون الخبر على صفحات التواصل الاجتماعي صحيح ولكن بكون مارر على الخبر مدة من الزمن  وعنا يمنع مشاركة رابط الجروب بحذف لحالو او نقل اي اخبار عن صفحات الاخبار,0,answered,0
420348,معبر قلنديا مغلق,5424989808,2023,3,12,8,51,19,,0,question,-1
420349,ليش مسكرة نابلس,6191443933,2023,3,12,8,52,21,,0,question,-1
420350,صباح الخير نابلس مسكرة ,5311777297,2023,3,12,8,52,34,,0,question,-1
420352,thumbsup,1555392613,2023,3,12,8,52,35,,0,question,-1
420353,عشان شهداء بحكو صح,6191443933,2023,3,12,8,52,36,,0,question,-1
420354,نابلس اضراب صحيح,1555392613,2023,3,12,8,52,51,شكرا الك,0,answered,0
420356,اه,6191443933,2023,3,12,8,53,23,,0,question,-1
420357,اضراب,1555392613,2023,3,12,8,53,32,,0,question,-1
420358,حاجز عناب سالك,2136047265,2023,3,12,8,54,3,,0,question,-1
420359,"مراسلو قدس فيد ءحوال الطرق بمحافظات الضفة الغربية هذا الصباح

حاجز حوارة  ءزمة خفيفة للداخلين والخارجين
حاجز صرة  مفتوح مع تواجد مكثف للجيش
حاجز عناب  مفتوح
طريق حوارة  ءزمة 
حاجز بيت ءيل  ءزمة للداخلين
سنجل  ءزمة سير
طريق نابلس قلقيلية  مفتوح
حاجز زعترة  مفتوح مع ءزمة متقطعة
دوار قدوميم  تواجد لشرطة الاحتلال",5401530823,2023,3,12,8,54,7,,1,question,-1
420360,دير شرف في حواجز ,1486394154,2023,3,12,8,54,31,,0,question,-1
420361,طريق يتسهار كيف يا شباب,5640430661,2023,3,12,8,55,19,سالك,0,answered,1
420363,يا اخوان من عشر دقايق على مفرق يتسهار في مستوطنين برموا حجار عالسيارات همه شكلهم ٣ صبيان صغار بس الحذر واجب واحنا نفذنا منهم وكانت سليمة ما اجت فينا الحجار,5401530823,2023,3,12,8,55,53,,0,question,-1
420364,طريق ضولكرم  الكفرياات,2124876735,2023,3,12,8,56,6,,0,question,-1
420366,سالكة,2124876735,2023,3,12,8,56,8,,0,question,-1
420367,هدول يلي معروفين لحد الان,5401530823,2023,3,12,8,56,18,,0,question,-1
420368,"مراسلو قدس فيد ءحوال الطرق بمحافظات الضفة الغربية هذا الصباح

حاجز حوارة  ءزمة خفيفة للداخلين والخارجين
حاجز صرة  مفتوح مع تواجد مكثف للجيش
حاجز عناب  مفتوح
طريق حوارة  ءزمة 
حاجز بيت ءيل  ءزمة للداخلين
سنجل  ءزمة سير
طريق نابلس قلقيلية  مفتوح
حاجز زعترة  مفتوح مع ءزمة متقطعة
دوار قدوميم  تواجد لشرطة الاحتلال",5401530823,2023,3,12,8,56,24,,1,question,-1
420369,دير شرف سالك بد,6171426033,2023,3,12,8,56,30,في حواجز ,0,answered,0
420374,طريق نابلس جنين سالكة,5526018396,2023,3,12,8,57,39,سالكة,0,answered,1
420376,شو في عند بيت ايل,5673263647,2023,3,12,8,58,3,ازمه لداخل,0,answered,1
420377,لا حواجز عل دير شرف,6171426033,2023,3,12,8,58,25,,0,question,-1
420380,حوارة سالك,1870110712,2023,3,12,8,59,55,ازمه,1,answered,1
420381,صرة فاتحة ,6200895159,2023,3,12,9,0,10,اه بس في جيش,0,answered,0
420387,طريق صرة كيف ,1972168793,2023,3,12,9,0,54,,0,question,-1
420389,شو وضع صره,5615208491,2023,3,12,9,1,18,,0,question,-1
420390,اه عادي,5401530823,2023,3,12,9,1,27,,0,question,-1
420391,بس في جيش,5401530823,2023,3,12,9,1,30,,0,question,-1
420392,حواره سالك,5649204997,2023,3,12,9,1,33,,1,question,-1
420394,يسلمو,1972168793,2023,3,12,9,1,50,,0,question,-1
420396,يسلمو,5673263647,2023,3,12,9,2,19,,0,question,-1
420398,جيت صرة سالكة,2136047265,2023,3,12,9,3,15,,0,question,-1
420399,رادار شرطة نابلس شارع بيت ايبا,5495779838,2023,3,12,9,3,28,,0,question,-1
420400,"علعافيه 
من جنين لنابلس طريق شافي شمرون دير شرف شو وضعهن",1968948767,2023,3,12,9,3,54,,0,question,-1
420401,على الخط اللي داخل على نابلس,5495779838,2023,3,12,9,4,14,,0,question,-1
420407,الطريق من جسر بيت ساحور لمعبر القدس ازمه جدا,1827882971,2023,3,12,9,8,42,,0,question,-1
420408,عقلنديا من زعترة كيف الوضع,1885017560,2023,3,12,9,11,53,سالك,0,answered,1
420409,زعتره تمام,6244378452,2023,3,12,9,12,11,,0,question,-1
420410,السلام عليكم شباب شو وضع عناب,5105443679,2023,3,12,9,12,12,توكل عالله سالك,0,answered,1
420414,صره شو وضعها,5277647196,2023,3,12,9,13,10,سالك مافي حاجز بس في جيش قريب,0,answered,1
420415,"السلام عليكم
الطريق من نابلس ل رام الله شو وضعو",5081893141,2023,3,12,9,13,29,اقرا لفوق شوي,0,answered,0
420417,شارع بيت ايبا شرطة فلسطينية مع رادار بخالفو ع السرعة,2015611174,2023,3,12,9,13,36,,0,question,-1
420419,شو وضع حوارة للي طالع من نابلس,5242140368,2023,3,12,9,13,49,حركه السير المعتاده مافي اشي,1,answered,0
420422,حواره سلك بالاتجاهين,5682548991,2023,3,12,9,14,23,,1,question,-1
420423,اه وزعترة,5242140368,2023,3,12,9,14,36,هلا جاوبت عليها اقرا لفوق شوي بعينك الله,0,answered,0
420425,بيت ايل ازمة لداخل ع رام الله,1765380048,2023,3,12,9,15,17,,0,question,-1
420426,زعتره شو وضعها,5242140368,2023,3,12,9,15,25,,0,question,-1
420428,طريق نابلس ل طولكرم كيف وضعها,5068986569,2023,3,12,9,16,3,حركه سير طبيعيه,0,answered,0
420430,صره فاتح ولا مغلق,1555392613,2023,3,12,9,16,41,,0,question,-1
420431,كيف صرة,5374279372,2023,3,12,9,17,20,,0,question,-1
420432,جنين لنابلس كيف ,5615876217,2023,3,12,9,17,24,سالكه,0,answered,1
